"","num","pairdist","target","pairID"
"71","ERR2697656","2.28669528122818","1","117"
"72","ERR2309197","2.28669528122818","0","117"
"73","ERR2697805","2.2893428294094","1","30"
"74","ERR2032759","2.2893428294094","0","30"
"75","ERR2696525","2.30711352667874","1","20"
"76","ERR2696468","2.30711352667874","0","20"
"77","ERR2032436","2.31087574482802","1","168"
"78","ERR2092216","2.31087574482802","0","168"
"79","ERR2579403","2.31252458000109","1","116"
"80","ERR2579404","2.31252458000109","0","116"
"81","ERR2091978","2.31429089483181","1","72"
"82","ERR2032750","2.31429089483181","0","72"
"83","ERR2696444","2.32778316687599","1","48"
"84","ERR2306116","2.32778316687599","0","48"
"85","ERR2306217","2.33138744881327","1","41"
"86","ERR2697595","2.33138744881327","0","41"
"87","ERR2696694","2.33233060754932","1","65"
"88","ERR2579836","2.33233060754932","0","65"
"89","ERR2308673","2.35944474038459","1","69"
"90","ERR2032818","2.35944474038459","0","69"
"91","ERR2308908","2.36472834710117","1","230"
"92","ERR1854682","2.36472834710117","0","230"
"93","ERR2696583","2.37470523295508","1","184"
"94","ERR2405072","2.37470523295508","0","184"
"95","ERR2056888","2.39198127317838","1","263"
"96","ERR2696697","2.39198127317838","0","263"
"97","ERR2696890","2.40330173031012","1","197"
"98","ERR2697668","2.40330173031012","0","197"
"99","ERR2697645","2.41191328297518","1","229"
"100","ERR2032528","2.41191328297518","0","229"
"101","ERR2697930","2.42279133196068","1","100"
"102","ERR2579754","2.42279133196068","0","100"
"103","ERR2696589","2.4281337354357","1","70"
"104","ERR2306133","2.4281337354357","0","70"
"105","ERR2318202","2.43369588085693","1","40"
"106","ERR2306107","2.43369588085693","0","40"
"107","ERR2314098","2.43853985957752","1","62"
"108","ERR2304179","2.43853985957752","0","62"
"109","ERR2405136","2.44197552838042","1","56"
"110","ERR2319430","2.44197552838042","0","56"
"111","ERR2306155","2.44566664376665","1","203"
"112","ERR2303980","2.44566664376665","0","203"
"113","ERR2032833","2.45354752914431","1","36"
"114","ERR2032921","2.45354752914431","0","36"
"115","ERR2308558","2.45738059928958","1","47"
"116","ERR2579912","2.45738059928958","0","47"
"117","ERR2308931","2.45787728866459","1","281"
"118","ERR2313978","2.45787728866459","0","281"
"119","ERR2032406","2.4710139934158","1","244"
"120","ERR2056872","2.4710139934158","0","244"
"121","ERR2696729","2.47227989221797","1","93"
"122","ERR2524188","2.47227989221797","0","93"
"123","ERR2579485","2.47912623765957","1","4"
"124","ERR2696827","2.47912623765957","0","4"
"125","ERR2318124","2.48493815754181","1","221"
"126","ERR2306152","2.48493815754181","0","221"
"127","ERR1854670","2.48808637904219","1","33"
"128","ERR2092266","2.48808637904219","0","33"
"129","ERR2032802","2.50156415358169","1","220"
"130","ERR2697013","2.50156415358169","0","220"
"131","ERR2696750","2.51761463634987","1","101"
"132","ERR2308658","2.51761463634987","0","101"
"133","ERR2304091","2.53535977102785","1","107"
"134","ERR2032137","2.53535977102785","0","107"
"135","ERR2303955","2.54291217013733","1","171"
"136","ERR2579506","2.54291217013733","0","171"
"137","ERR2524116","2.54328699760815","1","19"
"138","ERR2092000","2.54328699760815","0","19"
"139","ERR2696520","2.54402778277049","1","114"
"140","ERR1842627","2.54402778277049","0","114"
"141","ERR2308651","2.54844787741826","1","249"
"142","ERR2579500","2.54844787741826","0","249"
"143","ERR2696716","2.56063365639284","1","204"
"144","ERR1845988","2.56063365639284","0","204"
"145","ERR2309211","2.56479863558816","1","45"
"146","ERR2303865","2.56479863558816","0","45"
"147","ERR2056792","2.58501757374051","1","29"
"148","ERR2319228","2.58501757374051","0","29"
"149","ERR2032825","2.59282310440346","1","84"
"150","ERR2319526","2.59282310440346","0","84"
"151","ERR2697718","2.60056142862996","1","63"
"152","ERR2697898","2.60056142862996","0","63"
"153","ERR2309320","2.60779790984166","1","99"
"154","ERR2306223","2.60779790984166","0","99"
"155","ERR2309326","2.61562157295377","1","141"
"156","ERR2308878","2.61562157295377","0","141"
"157","ERR2032721","2.63055558626828","1","44"
"158","ERR2032733","2.63055558626828","0","44"
"159","ERR2318083","2.63174410119465","1","24"
"160","ERR2579818","2.63174410119465","0","24"
"161","ERR1841824","2.64310783069454","1","105"
"162","ERR2304182","2.64310783069454","0","105"
"163","ERR2092344","2.64606336022004","1","80"
"164","ERR2092169","2.64606336022004","0","80"
"165","ERR2032838","2.64862283560734","1","6"
"166","ERR2057165","2.64862283560734","0","6"
"167","ERR2309332","2.64974222549458","1","224"
"168","ERR1846029","2.64974222549458","0","224"
"169","ERR2405076","2.65770292824094","1","146"
"170","ERR2697745","2.65770292824094","0","146"
"171","ERR2032837","2.66126230638303","1","151"
"172","ERR2092445","2.66126230638303","0","151"
"173","ERR2579904","2.66255960670516","1","182"
"174","ERR2032747","2.66255960670516","0","182"
"175","ERR1846043","2.66557679766293","1","11"
"176","ERR2306169","2.66557679766293","0","11"
"177","ERR2318052","2.66701492779429","1","8"
"178","ERR2697637","2.66701492779429","0","8"
"179","ERR2057014","2.66884236308367","1","73"
"180","ERR2303855","2.66884236308367","0","73"
"181","ERR2308625","2.67086297457842","1","206"
"182","ERR2057110","2.67086297457842","0","206"
"183","ERR2309338","2.6737259145508","1","58"
"184","ERR2309413","2.6737259145508","0","58"
"185","ERR2523869","2.67495458840213","1","1"
"186","ERR2057177","2.67495458840213","0","1"
"187","ERR1842707","2.68250050522489","1","85"
"188","ERR2304031","2.68250050522489","0","85"
"189","ERR2033474","2.72080605301498","1","18"
"190","ERR2696687","2.72080605301498","0","18"
"191","ERR2696453","2.724365158063","1","126"
"192","ERR2696953","2.724365158063","0","126"
"193","ERR2579655","2.73044178174796","1","192"
"194","ERR2304085","2.73044178174796","0","192"
"195","ERR2032911","2.73324071529312","1","198"
"196","ERR2057095","2.73324071529312","0","198"
"197","ERR2033463","2.74017041641533","1","77"
"198","ERR2033486","2.74017041641533","0","77"
"199","ERR1842732","2.74544739044339","1","103"
"200","ERR2057211","2.74544739044339","0","103"
"201","ERR2032836","2.7521331670822","1","9"
"202","ERR2579434","2.7521331670822","0","9"
"203","ERR2091975","2.7552489053126","1","239"
"204","ERR2306204","2.7552489053126","0","239"
"205","ERR2308945","2.76998710573332","1","175"
"206","ERR2056809","2.76998710573332","0","175"
"207","ERR2697576","2.77716228038915","1","94"
"208","ERR2698011","2.77716228038915","0","94"
"209","ERR2579562","2.80402007587828","1","147"
"210","ERR2524108","2.80402007587828","0","147"
"211","ERR2308944","2.80480196241739","1","60"
"212","ERR2405143","2.80480196241739","0","60"
"213","ERR2314089","2.82291337528604","1","78"
"214","ERR2091906","2.82291337528604","0","78"
"215","ERR2032280","2.83455430231458","1","32"
"216","ERR2092153","2.83455430231458","0","32"
"217","ERR2306253","2.84042675092768","1","252"
"218","ERR2092089","2.84042675092768","0","252"
"219","ERR2698935","2.84313752363862","1","31"
"220","ERR2314345","2.84313752363862","0","31"
"221","ERR2304009","2.84986138708836","1","28"
"222","ERR2057219","2.84986138708836","0","28"
"223","ERR2306109","2.85094206390657","1","108"
"224","ERR2696633","2.85094206390657","0","108"
"225","ERR2032856","2.85124847110706","1","86"
"226","ERR2057218","2.85124847110706","0","86"
"227","ERR2314209","2.85137127706723","1","213"
"228","ERR2697810","2.85137127706723","0","213"
"229","ERR2697020","2.85666741057713","1","61"
"230","ERR2092337","2.85666741057713","0","61"
"231","ERR2404900","2.86575913977372","1","174"
"232","ERR2405310","2.86575913977372","0","174"
"233","ERR2092189","2.88057034967419","1","123"
"234","ERR2092259","2.88057034967419","0","123"
"235","ERR2314136","2.88683310023081","1","194"
"236","ERR2309312","2.88683310023081","0","194"
"237","ERR2579440","2.89961494096855","1","260"
"238","ERR2308909","2.89961494096855","0","260"
"239","ERR2309409","2.90134948251508","1","130"
"240","ERR2032228","2.90134948251508","0","130"
"241","ERR2696678","2.91528260541923","1","183"
"242","ERR2314354","2.91528260541923","0","183"
"243","ERR2579522","2.91885907189052","1","97"
"244","ERR2304086","2.91885907189052","0","97"
"245","ERR2032587","2.92505086167523","1","278"
"246","ERR2314226","2.92505086167523","0","278"
"247","ERR2697771","2.93098482199184","1","17"
"248","ERR2057055","2.93098482199184","0","17"
"249","ERR2405074","2.94458918550263","1","209"
"250","ERR1845890","2.94458918550263","0","209"
"251","ERR2032567","2.94878167790434","1","5"
"252","ERR1845925","2.94878167790434","0","5"
"253","ERR2314188","2.94918667877696","1","87"
"254","ERR2057185","2.94918667877696","0","87"
"255","ERR2308956","2.96525721579439","1","195"
"256","ERR2579515","2.96525721579439","0","195"
"257","ERR2032192","2.97885118349841","1","160"
"258","ERR2319342","2.97885118349841","0","160"
"259","ERR1854688","2.97905844984131","1","59"
"260","ERR2697066","2.97905844984131","0","59"
"261","ERR2091864","3.00035766470853","1","243"
"262","ERR2308882","3.00035766470853","0","243"
"263","ERR2318087","3.01551171679928","1","164"
"264","ERR2032314","3.01551171679928","0","164"
"265","ERR2696990","3.0222766091951","1","234"
"266","ERR2303852","3.0222766091951","0","234"
"267","ERR2032845","3.02421793882167","1","118"
"268","ERR2579507","3.02421793882167","0","118"
"269","ERR2579921","3.03327730864722","1","240"
"270","ERR2579517","3.03327730864722","0","240"
"271","ERR2032614","3.0419086999567","1","138"
"272","ERR2579516","3.0419086999567","0","138"
"273","ERR2318157","3.04274363468935","1","269"
"274","ERR2696605","3.04274363468935","0","269"
"275","ERR2697873","3.05668130010358","1","273"
"276","ERR2091944","3.05668130010358","0","273"
"277","ERR1842850","3.06339229255899","1","7"
"278","ERR2697716","3.06339229255899","0","7"
"279","ERR1845941","3.06456624854514","1","163"
"280","ERR2313982","3.06456624854514","0","163"
"281","ERR2092048","3.08286889998798","1","89"
"282","ERR2306157","3.08286889998798","0","89"
"283","ERR2405362","3.10431013840296","1","166"
"284","ERR2579529","3.10431013840296","0","166"
"285","ERR2319580","3.11797781344483","1","237"
"286","ERR2304173","3.11797781344483","0","237"
"287","ERR2306103","3.1215453712594","1","179"
"288","ERR2314085","3.1215453712594","0","179"
"289","ERR2319281","3.12394856080193","1","282"
"290","ERR2579540","3.12394856080193","0","282"
"291","ERR2308873","3.15157293423592","1","238"
"292","ERR2304176","3.15157293423592","0","238"
"293","ERR2308824","3.15292192893482","1","258"
"294","ERR2696771","3.15292192893482","0","258"
"295","ERR2056864","3.1530318822699","1","181"
"296","ERR2314087","3.1530318822699","0","181"
"297","ERR2304039","3.17761277557665","1","241"
"298","ERR2697555","3.17761277557665","0","241"
"299","ERR1854675","3.1825357432064","1","193"
"300","ERR2314342","3.1825357432064","0","193"
"301","ERR2309323","3.1901983457009","1","13"
"302","ERR2308818","3.1901983457009","0","13"
"303","ERR2404978","3.19355744886959","1","153"
"304","ERR2697021","3.19355744886959","0","153"
"305","ERR2308866","3.19456489597471","1","211"
"306","ERR2033626","3.19456489597471","0","211"
"307","ERR2314300","3.1962114141109","1","81"
"308","ERR2314218","3.1962114141109","0","81"
"309","ERR2696649","3.19709422438888","1","207"
"310","ERR2032266","3.19709422438888","0","207"
"311","ERR2306256","3.22718044929584","1","10"
"312","ERR2092347","3.22718044929584","0","10"
"313","ERR2696920","3.2311810397594","1","71"
"314","ERR2309403","3.2311810397594","0","71"
"315","ERR2057108","3.23635221043674","1","134"
"316","ERR2319226","3.23635221043674","0","134"
"317","ERR2524197","3.24907740018924","1","27"
"318","ERR2057043","3.24907740018924","0","27"
"319","ERR2696437","3.26383500677453","1","173"
"320","ERR2092072","3.26383500677453","0","173"
"321","ERR2092003","3.26387837878899","1","112"
"322","ERR2303986","3.26387837878899","0","112"
"323","ERR2092090","3.27371809199944","1","104"
"324","ERR2696882","3.27371809199944","0","104"
"325","ERR2309339","3.27464604440816","1","43"
"326","ERR2579552","3.27464604440816","0","43"
"327","ERR1854820","3.27702894464941","1","217"
"328","ERR2032895","3.27702894464941","0","217"
"329","ERR2696531","3.28771413494354","1","148"
"330","ERR2314001","3.28771413494354","0","148"
"331","ERR2579895","3.29254345177685","1","253"
"332","ERR2032873","3.29254345177685","0","253"
"333","ERR2308640","3.30003596588996","1","259"
"334","ERR2092311","3.30003596588996","0","259"
"335","ERR2056881","3.30429876576484","1","21"
"336","ERR2303962","3.30429876576484","0","21"
"337","ERR2524123","3.31001923090485","1","212"
"338","ERR2579824","3.31001923090485","0","212"
"339","ERR2319505","3.31213110063813","1","142"
"340","ERR2032896","3.31213110063813","0","142"
"341","ERR2032553","3.31894645282617","1","22"
"342","ERR2032799","3.31894645282617","0","22"
"343","ERR2405200","3.3288323271864","1","196"
"344","ERR2032947","3.3288323271864","0","196"
"345","ERR2697940","3.36239179906812","1","218"
"346","ERR2696530","3.36239179906812","0","218"
"347","ERR2032213","3.36357989413443","1","280"
"348","ERR2032214","3.36357989413443","0","280"
"349","ERR2318050","3.36705341332473","1","51"
"350","ERR2696509","3.36705341332473","0","51"
