"","num","pairdist","target","pairID"
"155","ERR1842707","2.58717386589349","1","85"
"156","ERR2314258","2.58717386589349","0","85"
"157","ERR2404955","2.60139422778635","1","75"
"158","ERR2405043","2.60139422778635","0","75"
"159","ERR1846043","2.60391286424057","1","11"
"160","ERR2696999","2.60391286424057","0","11"
"161","ERR2697805","2.60741594226374","1","30"
"162","ERR2697987","2.60741594226374","0","30"
"163","ERR2309320","2.60779790984166","1","99"
"164","ERR2306223","2.60779790984166","0","99"
"165","ERR2314300","2.61347372455821","1","81"
"166","ERR2524170","2.61347372455821","0","81"
"167","ERR2309326","2.61562157295377","1","141"
"168","ERR2308878","2.61562157295377","0","141"
"169","ERR2032838","2.61879154898351","1","6"
"170","ERR2032245","2.61879154898351","0","6"
"171","ERR2318124","2.62394798325965","1","221"
"172","ERR2091954","2.62394798325965","0","221"
"173","ERR1841824","2.64310783069454","1","105"
"174","ERR2304182","2.64310783069454","0","105"
"175","ERR2308931","2.64484350340066","1","281"
"176","ERR2032578","2.64484350340066","0","281"
"177","ERR2032837","2.66126230638303","1","151"
"178","ERR2092445","2.66126230638303","0","151"
"179","ERR2405200","2.66803868627849","1","196"
"180","ERR2091895","2.66803868627849","0","196"
"181","ERR2696729","2.6741691821149","1","93"
"182","ERR2319492","2.6741691821149","0","93"
"183","ERR2523869","2.67495458840213","1","1"
"184","ERR2057177","2.67495458840213","0","1"
"185","ERR2696445","2.68189688949163","1","88"
"186","ERR2405087","2.68189688949163","0","88"
"187","ERR2032536","2.68430561096633","1","256"
"188","ERR2696854","2.68430561096633","0","256"
"189","ERR2032721","2.69717173482265","1","44"
"190","ERR2405138","2.69717173482265","0","44"
"191","ERR2308945","2.69984205032189","1","175"
"192","ERR2032152","2.69984205032189","0","175"
"193","ERR2696478","2.71415050211877","1","161"
"194","ERR2405046","2.71415050211877","0","161"
"195","ERR2697067","2.71638733695744","1","82"
"196","ERR2092369","2.71638733695744","0","82"
"197","ERR2308908","2.72076902550265","1","230"
"198","ERR2306243","2.72076902550265","0","230"
"199","ERR2092090","2.72870587753126","1","104"
"200","ERR2319517","2.72870587753126","0","104"
"201","ERR2579655","2.73044178174796","1","192"
"202","ERR2304085","2.73044178174796","0","192"
"203","ERR1842732","2.73081190589206","1","103"
"204","ERR2057129","2.73081190589206","0","103"
"205","ERR2032825","2.73306159121944","1","84"
"206","ERR2319489","2.73306159121944","0","84"
"207","ERR2309409","2.73833362193727","1","130"
"208","ERR2057191","2.73833362193727","0","130"
"209","ERR2033463","2.74017041641533","1","77"
"210","ERR2033486","2.74017041641533","0","77"
"211","ERR2032836","2.7521331670822","1","9"
"212","ERR2579434","2.7521331670822","0","9"
"213","ERR2697576","2.80493382640962","1","94"
"214","ERR2523932","2.80493382640962","0","94"
"215","ERR2032802","2.80838526380591","1","220"
"216","ERR2056872","2.80838526380591","0","220"
"217","ERR2579501","2.81700705200302","1","210"
"218","ERR2524134","2.81700705200302","0","210"
"219","ERR2308944","2.81981651251682","1","60"
"220","ERR2032570","2.81981651251682","0","60"
"221","ERR2404900","2.83342693550802","1","174"
"222","ERR2696664","2.83342693550802","0","174"
"223","ERR2032280","2.83455430231458","1","32"
"224","ERR2092153","2.83455430231458","0","32"
"225","ERR2579522","2.83927227393299","1","97"
"226","ERR2405084","2.83927227393299","0","97"
"227","ERR2304009","2.84986138708836","1","28"
"228","ERR2057219","2.84986138708836","0","28"
"229","ERR2032856","2.85124847110706","1","86"
"230","ERR2057218","2.85124847110706","0","86"
"231","ERR2308873","2.86888989324072","1","238"
"232","ERR2697036","2.86888989324072","0","238"
"233","ERR2306217","2.876820973166","1","41"
"234","ERR2696884","2.876820973166","0","41"
"235","ERR2309332","2.88977826186544","1","224"
"236","ERR2580094","2.88977826186544","0","224"
"237","ERR2304102","2.89315826510051","1","37"
"238","ERR2092307","2.89315826510051","0","37"
"239","ERR2697718","2.89344900992295","1","63"
"240","ERR2697798","2.89344900992295","0","63"
"241","ERR2309339","2.89524074521063","1","43"
"242","ERR2308939","2.89524074521063","0","43"
"243","ERR2697075","2.90607658110951","1","122"
"244","ERR2698042","2.90607658110951","0","122"
"245","ERR2092189","2.90610186003359","1","123"
"246","ERR2697002","2.90610186003359","0","123"
"247","ERR2318052","2.92892613053317","1","8"
"248","ERR2697596","2.92892613053317","0","8"
"249","ERR2091864","2.92894866132464","1","243"
"250","ERR2056871","2.92894866132464","0","243"
"251","ERR2405336","2.93783100423692","1","79"
"252","ERR2313946","2.93783100423692","0","79"
"253","ERR2057147","2.94080047374398","1","257"
"254","ERR2032818","2.94080047374398","0","257"
"255","ERR2306256","2.942207851014","1","10"
"256","ERR2032345","2.942207851014","0","10"
"257","ERR2405074","2.94458918550263","1","209"
"258","ERR1845890","2.94458918550263","0","209"
"259","ERR2308954","2.94829162711088","1","236"
"260","ERR2057181","2.94829162711088","0","236"
"261","ERR2091975","2.96000050725952","1","239"
"262","ERR2696480","2.96000050725952","0","239"
"263","ERR2696739","2.96902237862965","1","96"
"264","ERR2304136","2.96902237862965","0","96"
"265","ERR2032192","2.97885118349841","1","160"
"266","ERR2319342","2.97885118349841","0","160"
"267","ERR2306109","2.98858744695184","1","108"
"268","ERR2696479","2.98858744695184","0","108"
"269","ERR2698935","2.98861378675417","1","31"
"270","ERR2580056","2.98861378675417","0","31"
"271","ERR2306233","3.00174752540049","1","242"
"272","ERR2032765","3.00174752540049","0","242"
"273","ERR2308625","3.01793509228867","1","206"
"274","ERR1846025","3.01793509228867","0","206"
"275","ERR2696990","3.0222766091951","1","234"
"276","ERR2303852","3.0222766091951","0","234"
"277","ERR2579895","3.02933580813284","1","253"
"278","ERR2033631","3.02933580813284","0","253"
"279","ERR2318207","3.03319939230906","1","57"
"280","ERR2057149","3.03319939230906","0","57"
"281","ERR2319490","3.04150889886893","1","35"
"282","ERR2308641","3.04150889886893","0","35"
"283","ERR2579485","3.05877956317735","1","4"
"284","ERR2303954","3.05877956317735","0","4"
"285","ERR2696650","3.06252996861282","1","131"
"286","ERR2092030","3.06252996861282","0","131"
"287","ERR1842850","3.06339229255899","1","7"
"288","ERR2697716","3.06339229255899","0","7"
"289","ERR1845941","3.06456624854514","1","163"
"290","ERR2313982","3.06456624854514","0","163"
"291","ERR1854675","3.06807203276585","1","193"
"292","ERR1845933","3.06807203276585","0","193"
"293","ERR2308800","3.08489510059171","1","214"
"294","ERR2405372","3.08489510059171","0","214"
"295","ERR2579551","3.09030041995508","1","235"
"296","ERR2032598","3.09030041995508","0","235"
"297","ERR2405015","3.0937431431507","1","125"
"298","ERR2696443","3.0937431431507","0","125"
"299","ERR2314120","3.10106039766877","1","106"
"300","ERR2579545","3.10106039766877","0","106"
"301","ERR2524123","3.10518649383565","1","212"
"302","ERR2696533","3.10518649383565","0","212"
"303","ERR2306103","3.1215453712594","1","179"
"304","ERR2314085","3.1215453712594","0","179"
"305","ERR2308866","3.13180484881879","1","211"
"306","ERR1845904","3.13180484881879","0","211"
"307","ERR2314188","3.14587466480769","1","87"
"308","ERR2092173","3.14587466480769","0","87"
"309","ERR2314136","3.14849306501544","1","194"
"310","ERR2056945","3.14849306501544","0","194"
"311","ERR2092048","3.15060886384922","1","89"
"312","ERR2091966","3.15060886384922","0","89"
"313","ERR2318157","3.15172082617862","1","269"
"314","ERR2696953","3.15172082617862","0","269"
"315","ERR2696560","3.15562526619786","1","262"
"316","ERR2696505","3.15562526619786","0","262"
"317","ERR2697896","3.15598213613536","1","185"
"318","ERR1854703","3.15598213613536","0","185"
"319","ERR2579921","3.16112232128697","1","240"
"320","ERR2032232","3.16112232128697","0","240"
"321","ERR2319602","3.16497791499111","1","68"
"322","ERR2405126","3.16497791499111","0","68"
"323","ERR2696437","3.17802921748234","1","173"
"324","ERR2405133","3.17802921748234","0","173"
"325","ERR2696520","3.18205385043659","1","114"
"326","ERR2092470","3.18205385043659","0","114"
"327","ERR2309385","3.1876610624078","1","39"
"328","ERR2092213","3.1876610624078","0","39"
"329","ERR2309323","3.19937835638928","1","13"
"330","ERR2032572","3.19937835638928","0","13"
"331","ERR2303955","3.20547613468687","1","171"
"332","ERR1842719","3.20547613468687","0","171"
"333","ERR2579809","3.22201570684845","1","176"
"334","ERR2696521","3.22201570684845","0","176"
"335","ERR2405343","3.22801505312686","1","159"
"336","ERR2032808","3.22801505312686","0","159"
"337","ERR2309364","3.23923598861049","1","115"
"338","ERR2697769","3.23923598861049","0","115"
"339","ERR2057014","3.24951496887771","1","73"
"340","ERR2523931","3.24951496887771","0","73"
"341","ERR2091885","3.2552957545457","1","136"
"342","ERR2524209","3.2552957545457","0","136"
"343","ERR2696531","3.26536813421967","1","148"
"344","ERR2579709","3.26536813421967","0","148"
"345","ERR2314313","3.26901932033089","1","121"
"346","ERR2579927","3.26901932033089","0","121"
"347","ERR2319540","3.28093119279428","1","152"
"348","ERR2091916","3.28093119279428","0","152"
"349","ERR2092344","3.28730738770714","1","80"
"350","ERR2092347","3.28730738770714","0","80"
