"","num","pairdist","target","pairID"
"223","ERR2579864","3.26132526650273","1","119"
"224","ERR2697717","3.26132526650273","0","119"
"225","ERR2309211","3.26164604474849","1","45"
"226","ERR2523913","3.26164604474849","0","45"
"227","ERR2091882","3.31880356487655","1","98"
"228","ERR2032580","3.31880356487655","0","98"
"229","ERR2032553","3.31894645282617","1","22"
"230","ERR2032799","3.31894645282617","0","22"
"231","ERR2092344","3.32146631265598","1","80"
"232","ERR2308816","3.32146631265598","0","80"
"233","ERR2524197","3.32454204340001","1","27"
"234","ERR2523925","3.32454204340001","0","27"
"235","ERR2319490","3.34240929536771","1","35"
"236","ERR2404985","3.34240929536771","0","35"
"237","ERR1842374","3.34486096651718","1","12"
"238","ERR2057109","3.34486096651718","0","12"
"239","ERR2057223","3.34655536153505","1","25"
"240","ERR2092262","3.34655536153505","0","25"
"241","ERR2032856","3.35627489244278","1","86"
"242","ERR2319476","3.35627489244278","0","86"
"243","ERR2314188","3.3587553316555","1","87"
"244","ERR2314257","3.3587553316555","0","87"
"245","ERR2579403","3.362518809956","1","116"
"246","ERR2697991","3.362518809956","0","116"
"247","ERR1854673","3.38355013197965","1","190"
"248","ERR2308543","3.38355013197965","0","190"
"249","ERR2319602","3.3861435378375","1","68"
"250","ERR2579930","3.3861435378375","0","68"
"251","ERR2308764","3.39090593706132","1","23"
"252","ERR2309318","3.39090593706132","0","23"
"253","ERR2057108","3.39382227107176","1","134"
"254","ERR2309401","3.39382227107176","0","134"
"255","ERR2579562","3.39843004418813","1","147"
"256","ERR2696760","3.39843004418813","0","147"
"257","ERR2697940","3.3996521609574","1","218"
"258","ERR2306227","3.3996521609574","0","218"
"259","ERR2056881","3.39967789530418","1","21"
"260","ERR2314207","3.39967789530418","0","21"
"261","ERR1842732","3.41278709369515","1","103"
"262","ERR2032325","3.41278709369515","0","103"
"263","ERR2309385","3.41543854846746","1","39"
"264","ERR2319835","3.41543854846746","0","39"
"265","ERR2092189","3.41788288146944","1","123"
"266","ERR2405092","3.41788288146944","0","123"
"267","ERR2697719","3.41997777445792","1","177"
"268","ERR1846017","3.41997777445792","0","177"
"269","ERR2697718","3.42931293083843","1","63"
"270","ERR2032197","3.42931293083843","0","63"
"271","ERR2056888","3.44140590663981","1","263"
"272","ERR2308704","3.44140590663981","0","263"
"273","ERR2579475","3.4438467191979","1","200"
"274","ERR2314175","3.4438467191979","0","200"
"275","ERR2091885","3.44390087065439","1","136"
"276","ERR2524162","3.44390087065439","0","136"
"277","ERR2306177","3.45360887343817","1","201"
"278","ERR1842222","3.45360887343817","0","201"
"279","ERR2696444","3.46088475456471","1","48"
"280","ERR2697610","3.46088475456471","0","48"
"281","ERR2308565","3.4869030671029","1","14"
"282","ERR2696606","3.4869030671029","0","14"
"283","ERR2696766","3.49516215475479","1","132"
"284","ERR2579435","3.49516215475479","0","132"
"285","ERR2308625","3.49703556234245","1","206"
"286","ERR1842263","3.49703556234245","0","206"
"287","ERR2696437","3.49931226972008","1","173"
"288","ERR2092053","3.49931226972008","0","173"
"289","ERR2032833","3.50540471406442","1","36"
"290","ERR2308789","3.50540471406442","0","36"
"291","ERR1854675","3.51447604952095","1","193"
"292","ERR1845945","3.51447604952095","0","193"
"293","ERR2319505","3.52303331700115","1","142"
"294","ERR2057111","3.52303331700115","0","142"
"295","ERR2306109","3.53143117007752","1","108"
"296","ERR2056949","3.53143117007752","0","108"
"297","ERR2696678","3.53340205186578","1","183"
"298","ERR1854774","3.53340205186578","0","183"
"299","ERR2318083","3.53371299526457","1","24"
"300","ERR2697697","3.53371299526457","0","24"
"301","ERR2318157","3.54659095369575","1","269"
"302","ERR2032193","3.54659095369575","0","269"
"303","ERR2033466","3.55246569994433","1","90"
"304","ERR2313988","3.55246569994433","0","90"
"305","ERR2405015","3.5643458147718","1","125"
"306","ERR2308635","3.5643458147718","0","125"
"307","ERR1854738","3.59027106178862","1","91"
"308","ERR2314208","3.59027106178862","0","91"
"309","ERR2404919","3.59138454821896","1","250"
"310","ERR2405384","3.59138454821896","0","250"
"311","ERR2306233","3.59942504555836","1","242"
"312","ERR2697830","3.59942504555836","0","242"
"313","ERR2057014","3.60567312619555","1","73"
"314","ERR2091904","3.60567312619555","0","73"
"315","ERR2698935","3.61628924094844","1","31"
"316","ERR2404926","3.61628924094844","0","31"
"317","ERR2405366","3.64587856743223","1","15"
"318","ERR2696550","3.64587856743223","0","15"
"319","ERR2696743","3.64703771418234","1","186"
"320","ERR2698050","3.64703771418234","0","186"
"321","ERR1845860","3.64842508769018","1","113"
"322","ERR2697956","3.64842508769018","0","113"
"323","ERR2318185","3.70556092835182","1","111"
"324","ERR1841790","3.70556092835182","0","111"
"325","ERR2309338","3.71140030491933","1","58"
"326","ERR1845927","3.71140030491933","0","58"
"327","ERR2696990","3.74055473565121","1","234"
"328","ERR2304046","3.74055473565121","0","234"
"329","ERR2308945","3.74140784155272","1","175"
"330","ERR2032578","3.74140784155272","0","175"
"331","ERR2056832","3.74182625481428","1","34"
"332","ERR2580101","3.74182625481428","0","34"
"333","ERR2308921","3.74997367934228","1","254"
"334","ERR2319500","3.74997367934228","0","254"
"335","ERR2304084","3.75197743111023","1","233"
"336","ERR2092152","3.75197743111023","0","233"
"337","ERR2091851","3.75563075613725","1","199"
"338","ERR2032905","3.75563075613725","0","199"
"339","ERR2696723","3.76338942179013","1","127"
"340","ERR2091900","3.76338942179013","0","127"
"341","ERR2308866","3.77490151015769","1","211"
"342","ERR2579499","3.77490151015769","0","211"
"343","ERR2308798","3.77601840245602","1","284"
"344","ERR2057045","3.77601840245602","0","284"
"345","ERR2523918","3.78630586432334","1","188"
"346","ERR2579814","3.78630586432334","0","188"
"347","ERR2314313","3.80558800726141","1","121"
"348","ERR2319445","3.80558800726141","0","121"
"349","ERR2056792","3.80917945877592","1","29"
"350","ERR2306140","3.80917945877592","0","29"
