"","num","pairdist","target","pairID"
"255","ERR2318207","3.03319939230906","1","57"
"256","ERR2057149","3.03319939230906","0","57"
"257","ERR2697645","3.03333798279921","1","229"
"258","ERR2697970","3.03333798279921","0","229"
"259","ERR2032587","3.0406537996278","1","278"
"260","ERR2032800","3.0406537996278","0","278"
"261","ERR2032614","3.0419086999567","1","138"
"262","ERR2579516","3.0419086999567","0","138"
"263","ERR1854673","3.04468897283","1","190"
"264","ERR2698042","3.04468897283","0","190"
"265","ERR2523955","3.05708109447329","1","255"
"266","ERR2314082","3.05708109447329","0","255"
"267","ERR2696650","3.06252996861282","1","131"
"268","ERR2092030","3.06252996861282","0","131"
"269","ERR2091851","3.06556885953794","1","199"
"270","ERR2524209","3.06556885953794","0","199"
"271","ERR1854675","3.06807203276585","1","193"
"272","ERR1845933","3.06807203276585","0","193"
"273","ERR2697873","3.06890572249036","1","273"
"274","ERR2696598","3.06890572249036","0","273"
"275","ERR2696525","3.08039055826803","1","20"
"276","ERR2057003","3.08039055826803","0","20"
"277","ERR2056855","3.09316674230637","1","139"
"278","ERR2697601","3.09316674230637","0","139"
"279","ERR2308894","3.09865091686913","1","180"
"280","ERR2057215","3.09865091686913","0","180"
"281","ERR2697558","3.10991901125674","1","245"
"282","ERR2314152","3.10991901125674","0","245"
"283","ERR2314209","3.11386764737765","1","213"
"284","ERR2697643","3.11386764737765","0","213"
"285","ERR1846217","3.11504770339833","1","110"
"286","ERR2306246","3.11504770339833","0","110"
"287","ERR2306256","3.11513614845237","1","10"
"288","ERR2579956","3.11513614845237","0","10"
"289","ERR2306163","3.11630793687805","1","287"
"290","ERR2697071","3.11630793687805","0","287"
"291","ERR2303955","3.11839057148851","1","171"
"292","ERR2309325","3.11839057148851","0","171"
"293","ERR2032837","3.12455129886821","1","151"
"294","ERR2057119","3.12455129886821","0","151"
"295","ERR2314188","3.12558310125098","1","87"
"296","ERR2587833","3.12558310125098","0","87"
"297","ERR2524156","3.14244228744384","1","165"
"298","ERR2308903","3.14244228744384","0","165"
"299","ERR1854738","3.14697926680616","1","91"
"300","ERR2523979","3.14697926680616","0","91"
"301","ERR2697067","3.14729078367206","1","82"
"302","ERR2696519","3.14729078367206","0","82"
"303","ERR2696713","3.15339533932683","1","289"
"304","ERR1846104","3.15339533932683","0","289"
"305","ERR2579475","3.15919992120945","1","200"
"306","ERR2405143","3.15919992120945","0","200"
"307","ERR2056993","3.16751137062732","1","26"
"308","ERR2032764","3.16751137062732","0","26"
"309","ERR2304009","3.18595310933424","1","28"
"310","ERR2057174","3.18595310933424","0","28"
"311","ERR2309323","3.1901983457009","1","13"
"312","ERR2308818","3.1901983457009","0","13"
"313","ERR2091885","3.19316389798478","1","136"
"314","ERR2309205","3.19316389798478","0","136"
"315","ERR2308866","3.19456489597471","1","211"
"316","ERR2033626","3.19456489597471","0","211"
"317","ERR1854688","3.19894673932223","1","59"
"318","ERR2696682","3.19894673932223","0","59"
"319","ERR2696583","3.20719620106423","1","184"
"320","ERR1846011","3.20719620106423","0","184"
"321","ERR2057108","3.20909394448679","1","134"
"322","ERR2579428","3.20909394448679","0","134"
"323","ERR2057092","3.21736218348541","1","67"
"324","ERR1845897","3.21736218348541","0","67"
"325","ERR1842850","3.22325737765065","1","7"
"326","ERR1846009","3.22325737765065","0","7"
"327","ERR2579809","3.24578161879953","1","176"
"328","ERR2032233","3.24578161879953","0","176"
"329","ERR2318050","3.24903808948427","1","51"
"330","ERR1854703","3.24903808948427","0","51"
"331","ERR2319602","3.24906878899872","1","68"
"332","ERR2304141","3.24906878899872","0","68"
"333","ERR2697633","3.26434839562122","1","145"
"334","ERR1854747","3.26434839562122","0","145"
"335","ERR2309385","3.27225294602621","1","39"
"336","ERR2032315","3.27225294602621","0","39"
"337","ERR2404978","3.27347500896594","1","153"
"338","ERR2032925","3.27347500896594","0","153"
"339","ERR2309332","3.28130209902384","1","224"
"340","ERR2318212","3.28130209902384","0","224"
"341","ERR1841824","3.28325711058939","1","105"
"342","ERR2306119","3.28325711058939","0","105"
"343","ERR2523869","3.28987861496063","1","1"
"344","ERR2032853","3.28987861496063","0","1"
"345","ERR2308798","3.29093984308958","1","284"
"346","ERR2579524","3.29093984308958","0","284"
"347","ERR2579895","3.29254345177685","1","253"
"348","ERR2032873","3.29254345177685","0","253"
"349","ERR2306253","3.29644793719203","1","252"
"350","ERR2309191","3.29644793719203","0","252"
