,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
antiB_Month_cohort,0.024950495,422,0.651555982,0.04127786,0.650765397,0.49856995,0.061842472,0.500890313,0.623398041,0.038008342,-0.006457073,0.105875233,0.248375668,0.076470571,0.496023222,0.05257207
antiB_Week_cohort,0.018415842,268,0.686896561,0.053355606,0.684256055,0.486334459,0.070316366,0.491352513,0.642459893,0.050446376,-0.023970583,0.122379599,0.287558194,0.101348075,0.487027629,0.061204413
antiB_Year_cohort,0.085643564,2076,0.553069686,0.026504128,0.552058407,0.498419189,0.029263541,0.499695751,0.536262658,0.024984032,-0.003671401,0.047615164,0.072646792,0.050044627,0.497945301,0.023858531
appendix_removed,0.067029703,1184,0.557888285,0.027857052,0.556884587,0.496411756,0.028544626,0.493009619,0.543344595,0.02593246,-0.007265894,0.053099708,0.0868911,0.052047689,0.496148649,0.026614332
asd_cohort,0.236336634,206,0.563913822,0.065263342,0.556213018,0.486561922,0.078043978,0.488755622,0.543646154,0.056564214,-0.019316568,0.140487252,0.088315544,0.114759708,0.490053846,0.067355742
autoimmune,0.071287129,816,0.565544022,0.033190868,0.564398308,0.491462761,0.035719224,0.494394529,0.545931373,0.03083684,-0.006998943,0.0603994,0.092075365,0.061798414,0.49622549,0.030288049
bmf_2_cohort,0.281980198,2514,0.520331888,0.023582445,0.522107285,0.496876293,0.030554796,0.493951822,0.51347238,0.022787099,-0.009838221,0.050840395,0.027008189,0.04568589,0.494935288,0.025363959
bmf_3_cohort,0.154257426,638,0.5657535,0.039237761,0.565625,0.50344107,0.046394421,0.501889674,0.546904272,0.03405191,0.004608829,0.07650866,0.094124931,0.068357781,0.50147231,0.038067547
bmf_4_cohort,0.495544554,174,0.498600757,0.068624155,0.493197279,0.496611515,0.084981783,0.501035197,0.497748918,0.067719639,0.002484458,0.150014485,-0.004223593,0.137344412,0.499231602,0.072475486
bmf_5_cohort,0.362079208,66,0.567029321,0.121085795,0.5703125,0.491571385,0.158921728,0.507936508,0.530208333,0.113223731,-0.000991339,0.270174279,0.060884008,0.234021451,0.4925,0.128817779
bmf_less1_cohort,0.022178218,838,0.609522915,0.029064053,0.60893424,0.502625463,0.040101496,0.503088434,0.57425,0.031907939,0.003389457,0.071390886,0.148925434,0.063988651,0.501181319,0.035627653
bmq_solid_cohort,0.013366337,860,0.643959442,0.032748137,0.644772469,0.507211388,0.037954046,0.511898537,0.60375,0.031920893,0.005235526,0.061104302,0.208075134,0.064009899,0.502460194,0.030463139
bmq_loose_cohort,0.04990099,1212,0.573001112,0.030987786,0.577324273,0.496603389,0.029902571,0.497227869,0.552315484,0.027946212,0.000188981,0.052098548,0.104841869,0.055991061,0.499860361,0.026086754
cancer,0.311386139,470,0.536221317,0.041789453,0.539356507,0.501160543,0.053674402,0.501448447,0.524222677,0.03973882,0.00503639,0.087177707,0.04884658,0.079923909,0.501605786,0.044076436
cardiovascular_disease,0.394158416,262,0.541627219,0.058241896,0.541857675,0.514475294,0.072199632,0.520755038,0.526619318,0.05163211,0.021844609,0.120635239,0.053657536,0.104247881,0.509507576,0.060337045
cat,0.172475248,3196,0.52887824,0.02246993,0.530909739,0.494074997,0.028198919,0.498603371,0.524138696,0.020996105,-0.005911131,0.047065998,0.048389418,0.04208686,0.496968654,0.023491152
celiac_cohort,0.24,114,0.622679819,0.093063594,0.624557823,0.512375932,0.117305793,0.514963003,0.58997619,0.075765403,0.010351061,0.211871232,0.183735614,0.155031051,0.500619048,0.102914237
chickenpox,0.344653465,1128,0.521388763,0.028260867,0.521301745,0.50019953,0.033823969,0.50861208,0.518014184,0.027866475,-0.003282168,0.062719969,0.036084519,0.055808543,0.49822695,0.031231856
clinical_condition,0.123762376,1556,0.547832603,0.025074103,0.542751245,0.501163605,0.029625432,0.502218773,0.535312607,0.024717281,0.005639202,0.049867911,0.070764405,0.049528202,0.502607521,0.025082845
consume_animal_products_abx,0.01029703,2328,0.605142456,0.024543253,0.604416591,0.498370217,0.028121056,0.500627502,0.575547702,0.024155099,-0.002430154,0.051951156,0.151365,0.048403282,0.498643333,0.025926769
country_cohort,0.00990099,3684,0.861030725,0.015098399,0.861829448,0.50357732,0.033599118,0.500827248,0.781748066,0.020136506,-0.002086174,0.054849382,0.564243051,0.040100166,0.498756258,0.027326686
csection,0.06960396,1060,0.565926845,0.026785738,0.564919772,0.498237042,0.034677972,0.500647622,0.549135338,0.028736376,-0.00900945,0.060502257,0.098456781,0.05754994,0.495229836,0.030148343
depression_bipolar_schizophrenia,0.566336634,342,0.49700167,0.05079701,0.500148238,0.510022607,0.062766686,0.50794743,0.497436323,0.044661714,0.02023567,0.103884382,-0.005302362,0.090186661,0.507826689,0.052367164
diabetes_typeII_cohort,0.043465347,126,0.752372049,0.0670364,0.759765625,0.505334944,0.119040859,0.510854342,0.673458333,0.074426406,-0.011949067,0.202140926,0.351569109,0.150644747,0.490729167,0.097791309
dog,0.376534653,3580,0.514800577,0.029692224,0.515938047,0.500499954,0.029703992,0.499104877,0.51209509,0.025994373,0.004188387,0.049485922,0.024249221,0.05210249,0.502002645,0.024658195
drinks_1_2_cohort,0.253267327,628,0.544613816,0.039536836,0.539977568,0.503297837,0.043055182,0.50439715,0.534700584,0.034161024,0.009633635,0.079383083,0.069593509,0.06855122,0.504176404,0.039755783
drinks_1_cohort,0.236138614,628,0.538124703,0.036252726,0.539336645,0.497686947,0.043318163,0.5020176,0.52723791,0.036303783,-0.002251233,0.072702933,0.0546327,0.072871706,0.498404739,0.036053343
drinks_2_3_cohort,0.23970297,628,0.54324074,0.037042759,0.546926364,0.497669833,0.049114125,0.492167564,0.52900925,0.035258177,-0.005852628,0.085634146,0.058409832,0.071070969,0.496247971,0.042999689
drinks_3_4_cohort,0.201683168,316,0.573017254,0.054084609,0.569033531,0.501574254,0.06222091,0.500166113,0.560076923,0.044662983,-0.012659406,0.107202742,0.121209756,0.090059009,0.493551282,0.05372132
drinks_4_plus_cohort,0.03980198,206,0.671744781,0.063135797,0.662721893,0.498523227,0.077497564,0.50844428,0.633123077,0.05872691,-0.001497189,0.13762918,0.268960169,0.119510117,0.497261538,0.069346256
fungal_overgrowth,0.296039604,318,0.54036979,0.049191109,0.54533058,0.500267421,0.063500578,0.494356531,0.529775641,0.050302534,-0.006764074,0.111760158,0.060422236,0.101825459,0.495733974,0.054329744
gender_healthy_cohort,0.00990099,5352,0.6258625,0.026351963,0.621822399,0.493719891,0.030508171,0.493898152,0.587600552,0.023256952,-0.00912383,0.052496051,0.175529264,0.046574576,0.495148197,0.026083866
gluten_alergy_cohort,0.038910891,276,0.688807994,0.0574908,0.69550173,0.50076332,0.073000551,0.500204082,0.638978992,0.056830643,0.007243424,0.128265462,0.280508797,0.114602142,0.501659664,0.064255812
IBD_cohort,0.047623762,360,0.645832099,0.043036786,0.650617284,0.505220322,0.063622778,0.497880082,0.601888889,0.037086985,-0.000441053,0.106371283,0.205067311,0.074670483,0.498111111,0.052799528
ibs,0.301881188,1160,0.519877289,0.026393395,0.516623068,0.497652745,0.032097855,0.498554893,0.514344828,0.022746705,-0.00128219,0.055433714,0.028759351,0.045594365,0.499275862,0.027656355
iud_cohort,0.025346535,256,0.695400391,0.05747186,0.6953125,0.503461323,0.064697629,0.496551724,0.6403125,0.055857135,0.005550319,0.112803697,0.283340532,0.113237725,0.50234375,0.056526016
lactose,0.116633663,1754,0.544158238,0.027021608,0.544425062,0.493588352,0.030534061,0.497739929,0.533913557,0.023306074,-0.009476878,0.05492769,0.067936404,0.046678744,0.495037405,0.02725296
liver_disease,0.423366337,136,0.532698962,0.084937173,0.532871972,0.498831968,0.10725645,0.506122076,0.525294118,0.07300045,-0.004854557,0.175381913,0.051708033,0.147785566,0.493235294,0.086237682
lung_disease,0.182574257,1018,0.54853654,0.032963855,0.551057102,0.501975896,0.037517812,0.49864634,0.534075111,0.030886696,0.002128978,0.063694976,0.068308614,0.061968993,0.50074188,0.031800063
mental_illness,0.285742574,950,0.524703583,0.036306477,0.529588306,0.493828979,0.03760438,0.492034715,0.516937046,0.031979603,-0.006545544,0.065531447,0.034002493,0.064196356,0.496548569,0.032842936
mental_illness_type_depression,0.526534653,816,0.495430604,0.039064097,0.492839293,0.498792563,0.037750333,0.496629867,0.499803922,0.035409126,0.000767945,0.066398465,-0.000373063,0.070978368,0.500245098,0.033328828
migraine,0.052475248,1060,0.579388458,0.029887513,0.576883939,0.500303214,0.033868686,0.502095293,0.560034176,0.025659798,0.00091531,0.063407398,0.120419085,0.051463615,0.500148382,0.031822397
multivitamin,0.013960396,3708,0.606625487,0.027396505,0.610541584,0.501892686,0.031779868,0.50497876,0.577414524,0.025452428,0.000149588,0.059678831,0.155076627,0.050968446,0.499839857,0.029696499
nail_biter,0.258910891,2336,0.523631619,0.024586973,0.525251811,0.496431319,0.031878892,0.498547575,0.51753584,0.024910007,-0.004854108,0.05588248,0.035127121,0.049890728,0.497426613,0.027829261
no_gluten_cohort,0.01009901,1308,0.646522943,0.023552949,0.647810083,0.504818232,0.02886169,0.504605867,0.606641104,0.025506309,0.005873619,0.049039135,0.213654037,0.051072349,0.502493828,0.024634696
non_food_allergies_beestings,0.04970297,304,0.639362881,0.046012481,0.648199446,0.50490532,0.064297602,0.503688685,0.591447368,0.044167233,0.012781398,0.099260944,0.18401421,0.088790963,0.505789474,0.05032168
non_food_allergies_drug_eg_penicillin,0.017623762,1424,0.58702405,0.023788091,0.590266381,0.500863944,0.028092733,0.499723851,0.567808989,0.022816944,-0.002500863,0.049694246,0.135838984,0.045714907,0.498539326,0.024889226
non_food_allergies_pet_dander,0.053861386,1152,0.569413098,0.028512742,0.566960841,0.497937052,0.03267439,0.501293112,0.550451389,0.026432051,0.002911345,0.05869633,0.101089751,0.052976537,0.501458333,0.029146736
non_food_allergies_poison_ivyoak,0.049108911,1090,0.576195547,0.029229766,0.573069853,0.498683121,0.03218385,0.499106937,0.558017389,0.026251909,-0.000277773,0.059195906,0.116399404,0.052636464,0.499539234,0.029550468
non_food_allergies_sun,0.122673267,188,0.628766311,0.070905899,0.629489603,0.494345493,0.084281729,0.483679685,0.60423913,0.061725627,-0.003949424,0.146234779,0.210002803,0.124476704,0.496875,0.071374901
nplant_11_20_cohort,0.101881188,554,0.580434657,0.038826367,0.584226003,0.503441311,0.043632159,0.505682993,0.563438923,0.039233374,0.002552257,0.076065735,0.127471977,0.078881625,0.500614907,0.037378835
nplant_21_30_cohort,0.021980198,554,0.650370703,0.031670389,0.649023314,0.499586801,0.054243025,0.500210217,0.613351967,0.031313268,0.002446055,0.092263687,0.227680894,0.062918343,0.499956522,0.046229451
nplant_30_plus_cohort,0.00990099,554,0.699893007,0.033003603,0.699327872,0.499832207,0.043490155,0.502943652,0.647585921,0.032326999,0.002130514,0.07723151,0.29626225,0.064845202,0.500214286,0.037802175
nplant_6_10_cohort,0.168118812,554,0.569029868,0.038002521,0.570306122,0.508574002,0.046532437,0.513425261,0.549194617,0.038330736,0.016547089,0.079636084,0.098840794,0.077075236,0.507755694,0.039816436
Obese_cohort,0.01009901,1118,0.639697449,0.03055446,0.639897959,0.507572657,0.032382189,0.506826365,0.600644142,0.02902671,0.008221754,0.06114041,0.201660703,0.058224272,0.50404702,0.03070988
omnivore_noRed_cohort,0.030990099,784,0.608936901,0.034598281,0.609173261,0.503039369,0.039999719,0.501227587,0.578520408,0.030295083,0.002914784,0.068379324,0.157480352,0.06078525,0.500918367,0.033892147
other_supplement_frequency,0.00990099,5700,0.65071288,0.023779471,0.647747105,0.504364172,0.028241945,0.504700321,0.609936142,0.023780498,0.006658233,0.051954559,0.22021748,0.047622313,0.503168876,0.025976408
Overweight_cohort,0.208019802,2978,0.531447195,0.024411703,0.53211873,0.498458366,0.030030767,0.49777315,0.521145181,0.022255528,-0.007149602,0.054880868,0.042346887,0.044559987,0.496151582,0.027441449
pescatarian_cohort,0.028019802,664,0.617956162,0.032101379,0.621425461,0.504058113,0.042552469,0.506078119,0.588915663,0.035240912,0.003312957,0.079578249,0.178395357,0.070676985,0.500903614,0.039616164
pets_other,0.432475248,730,0.510356449,0.037584723,0.505856781,0.499106602,0.046024971,0.496512969,0.511108457,0.033570746,-0.006374484,0.077954477,0.022283155,0.067319349,0.496669255,0.038350659
pill_cohort,0.160990099,450,0.584216189,0.041526415,0.585459184,0.505440434,0.061969673,0.499989559,0.555382206,0.041020176,0.007989508,0.1082064,0.111333719,0.082429384,0.502827381,0.053353406
seasonal_allergies,0.298118812,4576,0.522040762,0.024695819,0.522210276,0.499658388,0.031272292,0.498668789,0.517017437,0.022312452,-0.001138158,0.049957012,0.034092154,0.044690012,0.499143958,0.024908237
sibo,0.172178218,154,0.58965187,0.072334681,0.596952909,0.479470694,0.08480245,0.472222222,0.561894737,0.066273984,-0.040550929,0.160522916,0.125740926,0.134819046,0.480171053,0.079498353
skin_condition,0.347425743,2202,0.519245331,0.025161957,0.513826532,0.502106141,0.031355405,0.502390312,0.514934577,0.024552591,0.000851042,0.053994929,0.029918922,0.049207511,0.500322136,0.026949232
softener,0.054257426,4144,0.569978559,0.024351369,0.570819869,0.502752718,0.031600819,0.505767373,0.551695301,0.019733782,0.007950146,0.052723294,0.103586738,0.039489077,0.503881983,0.02641795
specialized_diet_exclude_dairy,0.014257426,390,0.705271896,0.045845245,0.703559028,0.507824708,0.054516172,0.509282528,0.648326956,0.042561858,0.005147472,0.094746699,0.298407571,0.085655605,0.501732568,0.047375607
specialized_diet_exclude_refined_sugars,0.086930693,554,0.600239135,0.036182954,0.600399076,0.510711723,0.050596351,0.513570769,0.576281573,0.033577687,0.012992885,0.080739561,0.153120064,0.067489153,0.506310559,0.040570984
specialized_diet_modified_paleo_diet,0.15039604,324,0.599247278,0.057651725,0.601263571,0.507349269,0.064455748,0.508601667,0.566417683,0.052199883,0.018096356,0.116356364,0.133844566,0.105145992,0.50767378,0.057425252
specialized_diet_other_restrictions_not_described_here,0.242475248,422,0.559141622,0.047518009,0.561379408,0.506540868,0.054503924,0.509488006,0.544370464,0.044180803,-0.006302894,0.08956994,0.089159425,0.088730827,0.496449565,0.044487382
specialized_diet_paleodiet_or_primal_diet,0.064653465,114,0.710387302,0.079606162,0.701530612,0.506674602,0.10701954,0.513106685,0.655880952,0.07989254,0.013145028,0.192259922,0.316388303,0.162320773,0.501428571,0.094053948
specialized_diet_westenprice_or_other_lowgrain_low_processed_fo,0.018019802,354,0.666698804,0.044986812,0.663227859,0.498871221,0.066375221,0.51126285,0.619936869,0.041890695,0.002814132,0.105865394,0.241723494,0.084544942,0.500313131,0.052642438
thyroid,0.195643564,834,0.54385415,0.034793056,0.544838029,0.497041696,0.03885225,0.494452709,0.525017857,0.029063331,-0.003412361,0.070723402,0.050250288,0.058302043,0.497897894,0.034812175
tonsils_removed,0.385049505,2678,0.51205523,0.026907066,0.512001669,0.50064783,0.031305102,0.499349071,0.506555638,0.023812878,-0.002978195,0.055741833,0.013128919,0.047674831,0.498371971,0.027896728
uk_immigrant_cohort,0.377029703,488,0.521346412,0.043966565,0.518812147,0.49877761,0.051975075,0.499600635,0.518360656,0.038605078,-0.010758981,0.09143819,0.036797805,0.077716345,0.494098361,0.045491139
Underweight_cohort,0.350792079,414,0.52547359,0.046802112,0.52533284,0.493981823,0.062819796,0.492234289,0.520135747,0.044767559,-0.008073764,0.101015827,0.040748645,0.090067909,0.4949227,0.049992921
usa_immigrant_cohort,0.031089109,518,0.640295878,0.041706076,0.638934911,0.512907999,0.046121098,0.511374867,0.604192308,0.03806436,0.018177961,0.078272489,0.209453545,0.076389038,0.508871394,0.039144454
vegan_cohort,0.00990099,306,0.803924052,0.036859184,0.801939058,0.508305525,0.06650091,0.501758874,0.733502024,0.03899614,0.017775577,0.109658538,0.47034494,0.078169443,0.507139001,0.054625325
vegetarian_cohort,0.01009901,564,0.678800245,0.032521995,0.679285714,0.493435903,0.049599095,0.495274918,0.630113682,0.031707893,-0.013840607,0.084239062,0.261430475,0.063735401,0.492095573,0.041957481
weigth_decrease_cohort,0.127128713,972,0.557142649,0.032152893,0.553958063,0.494356942,0.041662127,0.496715132,0.543621461,0.029620773,-0.014300949,0.068677847,0.087469651,0.059391135,0.492574177,0.034391663
weigth_increase_cohort,0.085247525,826,0.580110387,0.03411704,0.580626583,0.503497999,0.040672007,0.503016733,0.561116972,0.030022718,0.003214637,0.071608218,0.122688175,0.06028655,0.501015683,0.036033648
