sample_name,pairdist,target,pairID
ERR1250124,1.457897558,1,245
ERR1854675,1.457897558,0,245
ERR1090092,1.021563905,1,256
ERR2032592,1.021563905,0,256
ERR2092091,1.384269178,1,261
ERR1458942,1.384269178,0,261
ERR2057119,1.517319276,1,264
ERR1316085,1.517319276,0,264
ERR1417645,1.277218706,1,265
ERR1458946,1.277218706,0,265
ERR2057154,1.490201719,1,266
ERR1389868,1.490201719,0,266
ERR1551616,1.357862054,1,269
ERR1841607,1.357862054,0,269
ERR1389893,1.434312842,1,270
ERR1389881,1.434312842,0,270
ERR1459105,1.247916687,1,271
ERR1843595,1.247916687,0,271
ERR2092093,1.035369504,1,273
ERR1316114,1.035369504,0,273
ERR1389742,1.406289371,1,274
ERR1316141,1.406289371,0,274
ERR2405275,1.454695327,1,280
ERR2404913,1.454695327,0,280
ERR1091673,1.289663625,1,281
ERR1597048,1.289663625,0,281
ERR2057182,1.518901238,1,282
ERR1233464,1.518901238,0,282
ERR2092452,1.471575251,1,285
ERR1389932,1.471575251,0,285
ERR1249770,1.277417972,1,287
ERR2032600,1.277417972,0,287
ERR1091629,0.916060908,1,289
ERR1459003,0.916060908,0,289
ERR1417470,1.427458035,1,291
ERR1389943,1.427458035,0,291
ERR2697666,1.178717779,1,292
ERR1459013,1.178717779,0,292
ERR1459023,1.084040882,1,294
ERR1459026,1.084040882,0,294
ERR2319441,1.2298154,1,295
ERR1842732,1.2298154,0,295
ERR1091646,1.532302803,1,297
ERR1597059,1.532302803,0,297
ERR2697676,1.534077925,1,299
ERR1841642,1.534077925,0,299
ERR1597070,1.52182987,1,301
ERR1843638,1.52182987,0,301
ERR2587889,1.359948802,1,303
ERR1843640,1.359948802,0,303
ERR2405292,1.111937684,1,304
ERR1389991,1.111937684,0,304
ERR1090918,1.169368512,1,313
ERR1459141,1.169368512,0,313
ERR1250480,1.075872631,1,317
ERR2032614,1.075872631,0,317
ERR1417418,1.520812547,1,322
ERR1841673,1.520812547,0,322
ERR2092068,1.455162804,1,324
ERR1843667,1.455162804,0,324
ERR2056857,1.169673358,1,327
ERR1842279,1.169673358,0,327
ERR1842244,1.378023654,1,328
ERR1841688,1.378023654,0,328
ERR1249838,0.951195575,1,329
ERR1841695,0.951195575,0,329
ERR2696518,1.271745131,1,332
ERR1841701,1.271745131,0,332
ERR2303976,0.956041229,1,333
ERR1841703,0.956041229,0,333
ERR2405000,1.358127194,1,334
ERR1842326,1.358127194,0,334
ERR2697842,1.051064885,1,335
ERR1843715,1.051064885,0,335
ERR2523971,1.312801776,1,336
ERR2056855,1.312801776,0,336
ERR2303887,1.01838137,1,337
ERR1842340,1.01838137,0,337
ERR1843720,1.220264424,1,338
ERR2319326,1.220264424,0,338
ERR1249772,1.444718851,1,339
ERR1597138,1.444718851,0,339
ERR2032800,0.979737968,1,342
ERR1843740,0.979737968,0,342
ERR2696893,0.854708929,1,346
ERR1842378,0.854708929,0,346
ERR2303854,1.148709685,1,347
ERR1597229,1.148709685,0,347
ERR1417511,1.285122409,1,351
ERR1843761,1.285122409,0,351
ERR2306151,1.036100124,1,352
ERR1842407,1.036100124,0,352
ERR2306219,1.437483122,1,353
ERR1597234,1.437483122,0,353
ERR1842292,1.47360081,1,354
ERR1842418,1.47360081,0,354
ERR2319484,1.026479203,1,355
ERR2319898,1.026479203,0,355
ERR2318174,1.102627115,1,359
ERR1842466,1.102627115,0,359
ERR2308528,1.280609734,1,360
ERR1843792,1.280609734,0,360
ERR1841661,1.30490018,1,363
ERR1678480,1.30490018,0,363
ERR2318246,1.425610205,1,365
ERR2032721,1.425610205,0,365
ERR2696985,1.064015646,1,366
ERR1846043,1.064015646,0,366
ERR1841604,0.873021831,1,367
ERR1846044,0.873021831,0,367
ERR2308773,0.924244318,1,369
ERR1546069,0.924244318,0,369
ERR2091860,1.194349781,1,374
ERR1843815,1.194349781,0,374
ERR2092005,1.344404995,1,377
ERR1843830,1.344404995,0,377
ERR1597051,1.028830071,1,378
ERR1842575,1.028830071,0,378
ERR2697704,1.372309106,1,379
ERR1842577,1.372309106,0,379
ERR2696942,1.536457842,1,384
ERR1846070,1.536457842,0,384
ERR2032519,1.28036856,1,387
ERR2032727,1.28036856,0,387
ERR1843501,1.390541093,1,388
ERR2032730,1.390541093,0,388
ERR2523925,1.465415708,1,391
ERR1842585,1.465415708,0,391
ERR2092177,1.372606643,1,392
ERR1842602,1.372606643,0,392
ERR1845995,1.368163788,1,395
ERR2309200,1.368163788,0,395
ERR2318076,1.37602678,1,396
ERR2306109,1.37602678,0,396
ERR1089705,1.271453102,1,398
ERR2314049,1.271453102,0,398
ERR2696602,1.40372574,1,403
ERR2091975,1.40372574,0,403
ERR2057019,1.507035577,1,404
ERR2319371,1.507035577,0,404
ERR2697999,1.424247942,1,406
ERR1854738,1.424247942,0,406
ERR2304047,1.093868472,1,407
ERR2579715,1.093868472,0,407
ERR2318033,1.190677678,1,408
ERR1842894,1.190677678,0,408
ERR2523979,0.971386635,1,411
ERR2032780,0.971386635,0,411
ERR1389728,1.033416787,1,413
ERR2318052,1.033416787,0,413
ERR1417613,1.041082703,1,416
ERR1846146,1.041082703,0,416
ERR2306150,1.333418319,1,418
ERR2314089,1.333418319,0,418
ERR1843703,0.829517798,1,426
ERR2314095,0.829517798,0,426
ERR2032569,1.391058837,1,427
ERR2032802,1.391058837,0,427
ERR1075248,1.113812491,1,429
ERR2314098,1.113812491,0,429
ERR2314303,1.207333383,1,431
ERR2032813,1.207333383,0,431
ERR2057227,1.533035298,1,434
ERR2032825,1.533035298,0,434
ERR2057001,1.489241988,1,435
ERR2318124,1.489241988,0,435
ERR1389815,1.481698245,1,436
ERR2056993,1.481698245,0,436
ERR1249864,1.30686342,1,440
ERR2032836,1.30686342,0,440
ERR1841538,1.285562858,1,441
ERR2032837,1.285562858,0,441
ERR1249747,1.511683702,1,442
ERR2032838,1.511683702,0,442
ERR1459142,1.41988996,1,446
ERR2696444,1.41988996,0,446
ERR2579653,0.976035437,1,448
ERR2579758,0.976035437,0,448
ERR2318172,1.32921531,1,452
ERR2032213,1.32921531,0,452
ERR2318267,1.133154699,1,456
ERR2057069,1.133154699,0,456
ERR2092434,1.366059781,1,459
ERR2092189,1.366059781,0,459
ERR1842701,1.531731753,1,461
ERR2092195,1.531731753,0,461
ERR1091742,0.897768028,1,462
ERR2092204,0.897768028,0,462
ERR2696548,1.210259847,1,464
ERR2092274,1.210259847,0,464
ERR1843642,1.09241957,1,465
ERR2092344,1.09241957,0,465
ERR2587833,0.906298438,1,466
ERR2032406,0.906298438,0,466
ERR2308656,1.375027752,1,467
ERR2092388,1.375027752,0,467
ERR2579928,1.420567668,1,468
ERR2032416,1.420567668,0,468
ERR1458755,1.398570731,1,478
ERR2523885,1.398570731,0,478
ERR2697959,1.527076456,1,481
ERR2697576,1.527076456,0,481
ERR2697874,1.077067998,1,482
ERR2314209,1.077067998,0,482
ERR1459067,1.398299189,1,484
ERR2057092,1.398299189,0,484
ERR1842478,1.369278484,1,493
ERR2303955,1.369278484,0,493
ERR1075245,1.033979838,1,500
ERR2579804,1.033979838,0,500
ERR2319600,1.473033788,1,502
ERR2314252,1.473033788,0,502
ERR2056879,1.531831053,1,505
ERR2306155,1.531831053,0,505
ERR1842188,1.388321717,1,508
ERR2314300,1.388321717,0,508
ERR1846007,1.453088551,1,510
ERR2309320,1.453088551,0,510
ERR2696918,1.368781049,1,512
ERR2579864,1.368781049,0,512
ERR2696682,1.450524894,1,514
ERR2309323,1.450524894,0,514
ERR1845974,1.302681323,1,519
ERR2308636,1.302681323,0,519
ERR1250147,1.339027614,1,526
ERR2523900,1.339027614,0,526
ERR2405302,1.343850789,1,528
ERR2404961,1.343850789,0,528
ERR2304181,1.403995521,1,529
ERR2308651,1.403995521,0,529
ERR2308559,1.512811045,1,532
ERR2309332,1.512811045,0,532
ERR2032497,1.135772648,1,538
ERR2306177,1.135772648,0,538
ERR2092468,1.475045,1,540
ERR2304009,1.475045,0,540
ERR1315818,1.255628249,1,543
ERR2308673,1.255628249,0,543
ERR2057164,1.404450076,1,545
ERR2309338,1.404450076,0,545
ERR1316125,1.20765495,1,546
ERR2404978,1.20765495,0,546
ERR1459135,1.531919485,1,548
ERR2309339,1.531919485,0,548
ERR2524143,1.338514584,1,551
ERR2314357,1.338514584,0,551
ERR1845944,1.520428097,1,554
ERR2318303,1.520428097,0,554
ERR1846093,1.362469097,1,557
ERR2306217,1.362469097,0,557
ERR1389690,1.45119689,1,558
ERR2309364,1.45119689,0,558
ERR1389971,0.936213288,1,561
ERR2306232,0.936213288,0,561
ERR2308635,1.411343076,1,563
ERR2309379,1.411343076,0,563
ERR1091313,1.514554098,1,564
ERR2580097,1.514554098,0,564
ERR2091839,1.028066995,1,569
ERR2523938,1.028066995,0,569
ERR2314008,1.456950996,1,573
ERR2696506,1.456950996,0,573
ERR2579680,1.322395922,1,574
ERR2697645,1.322395922,0,574
ERR1842238,1.065851372,1,577
ERR2697656,1.065851372,0,577
ERR2308707,0.866429693,1,581
ERR2405076,0.866429693,0,581
ERR1073204,1.336884819,1,585
ERR2309409,1.336884819,0,585
ERR1090898,1.359069485,1,587
ERR2304091,1.359069485,0,587
ERR2318213,1.173853108,1,590
ERR2308767,1.173853108,0,590
ERR1089805,1.413979552,1,591
ERR2308769,1.413979552,0,591
ERR1250114,1.284048825,1,594
ERR2405120,1.284048825,0,594
ERR2313976,1.516224801,1,616
ERR2308931,1.516224801,0,616
ERR1854692,1.520496536,1,617
ERR2308936,1.520496536,0,617
ERR1389724,0.929675304,1,635
ERR2696525,0.929675304,0,635
ERR2306184,1.260825615,1,641
ERR2696968,1.260825615,0,641
ERR1090044,1.353134307,1,642
ERR2524156,1.353134307,0,642
ERR2319481,1.250272312,1,644
ERR2405364,1.250272312,0,644
ERR1090951,1.295465222,1,651
ERR2579493,1.295465222,0,651
ERR2308584,1.284451865,1,658
ERR2696990,1.284451865,0,658
ERR2304038,1.209691511,1,664
ERR2697749,1.209691511,0,664
ERR1842448,1.367168395,1,675
ERR2696649,1.367168395,0,675
ERR2309196,1.37554267,1,684
ERR2697829,1.37554267,0,684
ERR1459044,1.034521796,1,686
ERR2696717,1.034521796,0,686
ERR1389669,1.203473773,1,687
ERR2697873,1.203473773,0,687
ERR1091030,1.277380821,1,689
ERR2696725,1.277380821,0,689
ERR2056767,1.073436224,1,692
ERR2697930,1.073436224,0,692
ERR2314325,1.479446808,1,697
ERR2696750,1.479446808,0,697
