sample_name,pairdist,target,pairID
ERR2696968,0.96040969,1,235
ERR2306184,0.96040969,0,235
ERR2696990,0.991222546,1,236
ERR2308584,0.991222546,0,236
ERR2697020,0.368204307,1,238
ERR2092097,0.368204307,0,238
ERR2697067,0.668214302,1,239
ERR2306240,0.668214302,0,239
ERR2697576,1.290220153,1,243
ERR2697959,1.290220153,0,243
ERR2697645,1.039921399,1,245
ERR2579680,1.039921399,0,245
ERR2697656,0.776658861,1,246
ERR2523889,0.776658861,0,246
ERR2697749,0.769657626,1,250
ERR2091860,0.769657626,0,250
ERR2697829,0.836862559,1,253
ERR2697684,0.836862559,0,253
ERR2697873,0.734985485,1,254
ERR2056943,0.734985485,0,254
ERR2697930,0.323141077,1,257
ERR2697967,0.323141077,0,257
ERR2698041,0.388438169,1,259
ERR2319492,0.388438169,0,259
ERR1089681,1.279255109,1,263
ERR2697002,1.279255109,0,263
ERR1075297,1.0971129,1,275
ERR2304103,1.0971129,0,275
ERR1075988,1.265511476,1,283
ERR2304118,1.265511476,0,283
ERR2303802,1.130568546,1,284
ERR2697690,1.130568546,0,284
ERR1090361,0.336497761,1,295
ERR2696518,0.336497761,0,295
ERR1089845,1.164001479,1,301
ERR2308905,1.164001479,0,301
ERR1089910,0.853801791,1,308
ERR2698051,0.853801791,0,308
ERR1090840,0.992114357,1,310
ERR2697070,0.992114357,0,310
ERR1090060,1.168075732,1,327
ERR2092010,1.168075732,0,327
ERR1090064,0.713521016,1,328
ERR2092069,0.713521016,0,328
ERR1458747,1.26960448,1,332
ERR2524143,1.26960448,0,332
ERR1090149,0.847590367,1,341
ERR2032225,0.847590367,0,341
ERR1091317,0.867152295,1,342
ERR2309324,0.867152295,0,342
ERR1090153,0.957473902,1,344
ERR2318302,0.957473902,0,344
ERR1090604,0.404889595,1,346
ERR2696673,0.404889595,0,346
ERR1091361,0.195906665,1,365
ERR2057003,0.195906665,0,365
ERR1091371,0.59273979,1,367
ERR2306128,0.59273979,0,367
ERR1250515,0.485973742,1,368
ERR2318062,0.485973742,0,368
ERR1091407,0.39392868,1,370
ERR2057004,0.39392868,0,370
ERR1249794,1.265388101,1,378
ERR2579848,1.265388101,0,378
ERR1091152,0.414121517,1,395
ERR2308600,0.414121517,0,395
ERR1091475,1.108802634,1,397
ERR2696618,1.108802634,0,397
ERR1091172,0.962111012,1,402
ERR2057010,0.962111012,0,402
ERR1250542,1.187711011,1,403
ERR2303867,1.187711011,0,403
ERR1417421,1.125164746,1,404
ERR2697626,1.125164746,0,404
ERR1091539,1.045747918,1,409
ERR2032186,1.045747918,0,409
ERR1249829,1.279046237,1,412
ERR2032524,1.279046237,0,412
ERR1249863,0.931684919,1,414
ERR2318241,0.931684919,0,414
ERR1843476,1.160930286,1,416
ERR2304071,1.160930286,0,416
ERR1091685,1.007187307,1,420
ERR2579511,1.007187307,0,420
ERR1389686,0.479360638,1,425
ERR2319865,0.479360638,0,425
ERR1845878,1.124251964,1,427
ERR1842497,1.124251964,0,427
ERR1417466,0.996840905,1,433
ERR2309199,0.996840905,0,433
ERR1249931,0.708153403,1,435
ERR2696692,0.708153403,0,435
ERR1250566,1.239203934,1,437
ERR2696462,1.239203934,0,437
ERR1315995,0.5572092,1,443
ERR2696894,0.5572092,0,443
ERR1250597,1.239246295,1,465
ERR2032922,1.239246295,0,465
ERR1389767,0.476200819,1,479
ERR2697769,0.476200819,0,479
ERR1250631,1.254754333,1,488
ERR2579546,1.254754333,0,488
ERR1417621,1.112780298,1,490
ERR2032384,1.112780298,0,490
ERR2579660,0.729134937,1,497
ERR2057116,0.729134937,0,497
ERR1458942,1.117544942,1,499
ERR2092091,1.117544942,0,499
ERR1316085,1.278656845,1,502
ERR2057119,1.278656845,0,502
ERR1841607,1.17106929,1,507
ERR2309325,1.17106929,0,507
ERR1389932,0.867494299,1,522
ERR1854685,0.867494299,0,522
ERR1459013,0.760765656,1,528
ERR2318134,0.760765656,0,528
ERR1841688,1.161828342,1,558
ERR2314008,1.161828342,0,558
ERR1841695,1.162717054,1,559
ERR2697651,1.162717054,0,559
ERR1841703,0.384760347,1,563
ERR2696854,0.384760347,0,563
ERR1842326,1.084995399,1,564
ERR2405000,1.084995399,0,564
ERR1842340,0.608116893,1,566
ERR2303887,0.608116893,0,566
ERR1842378,0.251461516,1,573
ERR2696893,0.251461516,0,573
ERR1597229,0.807613448,1,574
ERR2303854,0.807613448,0,574
ERR1843761,1.143969117,1,576
ERR2523913,1.143969117,0,576
ERR1842466,0.994945909,1,583
ERR2032704,0.994945909,0,583
ERR1843792,0.986238729,1,584
ERR2308528,0.986238729,0,584
ERR1546069,0.432357607,1,588
ERR2308773,0.432357607,0,588
ERR1842575,0.30333294,1,597
ERR2696480,0.30333294,0,597
ERR1842577,0.459042611,1,598
ERR1842891,0.459042611,0,598
ERR1842602,1.103065972,1,605
ERR2092177,1.103065972,0,605
ERR2314095,1.151374693,1,617
ERR2309196,1.151374693,0,617
ERR2032280,0.84914803,1,627
ERR2092467,0.84914803,0,627
ERR2032416,1.162203957,1,629
ERR2579928,1.162203957,0,629
ERR2092474,1.280506915,1,635
ERR2092307,1.280506915,0,635
ERR2318202,1.043505279,1,640
ERR2308588,1.043505279,0,640
ERR2405364,1.139513304,1,688
ERR2314069,1.139513304,0,688
